id,message,label
210381,"had the 1 shot tequila, 1 glass of choya n brut  nice nice",0
800582,"Depression is never easy and will never be easy.Please, take actions if you know someone who has it.",1
802104,"It's important to not identify with your illness. You may have #depression, but you are not depression. Seeing a qualified Counsellor is key. http://www.asanahealth.co.uk/index.php/therapies/counselling-and-psychotherapy/20Â â¦#TalkingTherapies https://twitter.com/Onlinevents_saz/status/988893007708499968Â â¦",1
361786,@SandraBernhard  Got to get when you can here! ,0
425911,I left vito and hoeson and went off first cos they needa stay back for a meeting for some crap. Alone time now  me likey  ,0
311829,1st day of marathon training is done. I had a very good run and it was nice to actually have real people to run with ,0
589054,"@Koppite4004 *shaking head*No, no, no, NO!! I'm on team Carra on this one! Strong, resiliant and often the unsing hero, but CRUCIAL! ",0
802227,Fear of Depression's Pain Makes Depression Worse  http://twib.in/l/B5gp7LAA4MLoÂ ,1
195524,is headed to sunny San Diego today for work ,0
260283,@kitkat1982 I'm ready to work on your design whenever you are ,0
800346,@sonicdork Should I check them out or will I be in a deep depression?,1
700819,@jesirose it's on too late for me  and they were bashing Os secret muslem teleprompter. They gave credit to O for being an elegant reader,0
734477,Glad to be i=on vacation this week. ,0
801298,"Depression can't be cured though so, what next?  https://twitter.com/ayanatheoracle/status/988861135142248449Â â¦",1
235148,@_GREGATRON i agree! ,0
243864,is going to have breakfast. ill tweet back in a few! ,0
273349,Lakers is the best team of the west conference ,0
802295,I love Lauren so much <Emoji: Loudly crying face><Emoji: Loudly crying face><Emoji: Heavy red heart><Emoji: Heavy red heart> she has helped me threw depression and anxiety and the hardest times with family an friends <Emoji: Smiling face with halo> @Lauren_Daigle  thanks so much for everything pic.twitter.com/c6jSsmCfFX,1
582478,"Okay, away for a shower now. I'll show you guys my new doo when I'm home. ",0
134966,"August - loftless: lease ends, new rent starts September. Maybe move to Montreal for a month? ",0
414112,"oh gosh, what a night. off to bed... ",0
586699,@AshleyLyn1983 i texted it after the movie.. ,0
624849,my feet hurt and im going to meijer. bbl. ,0
763504,Watching @AOTS from @G4TV When the summer is Full of Repeats you still got @OliviaMunn &amp; @kpereira to Make your Day Better ,0
583289,@megspptc good job on unwritten ,0
800361,"@drlfarrell #irishmed T1 Early intervention. Also, GP aware of impact of physical health on psychological well being aside from discrete MH difficulties ie anxiety/depression.",1
217216,@jamescummings: the cake was good though ,0
801250,Me after depression-napping for 5 days straight  https://twitter.com/kanyewest/status/989153701095915522Â â¦,1
573609,I think my next solo compilation is gonna be pretty awesome. I've recorded some good stuff IMO. (Including Lazy Eye gtr lead 1 today.) ,0
518125,@spr33 Is'nt that a bit wrong though - pretending you want to leave? What deal did you get? I'm listening LOL  You with VM also?,0
800322,@PRADACCIA My girlfriend always apologizes to me for a lot of things like not hanging out with me to do homework and shit on that list I tell her she doesn't have to apologize for anything she apologizes for her depression pills taking away her sex drive I tell her all she doesn't have to,1
800612,I'm going into depression when we don't draft Rosen  https://twitter.com/nygdaily/status/989175135172268033Â â¦,1
801391,@MrsJellySantos They trip me out. Especially the ones that recovered from situational depression and speak out on mental illness as if there aren't many more severe illnesses,1
197026,@ShellyKramer More in some areas than in my immediate area. They really don't bother me. I just have to plan for longer drive time. ,0
439268,Nothing better than a day in the sun. ,0
801651,"I want to get something off my chest. Firstly disclaimer: if you suffer from depression or suicidal thoughts, skip this thread. We will be back to our regularly scheduled programming soon.",1
801319,The Social Epidemic That Doubles Depression And Anxiety Risk  https://www.spring.org.uk/2018/04/epidemic-doubles-depression.phpÂ â¦,1
131881,@RetroRazzle Oh waay cool!  What else you gonna get? I already have 5 more planned... at least.,0
647808,@death616 goodnight ,0
502692,@hughsbeautiful LOL I'd actually be okay with that! ,0
88794,@Sam_Ho haha aww try to focus. If all fails -- google's your answer. Haha ,0
802296,fvck that depression,1
800005,my anxiety and my depression fighting over whos day it is  https://twitter.com/crissles/status/988218861697806336Â â¦,1
801582,[New Blog Post] This past week I was invited to speak to a group about tools we can use to cope with #depression. Here's one of the strategies I shared!  https://www.charlesminguez.com/tiny-habits/Â  #mentalhealth #toolkit #tinyhabits #recovery,1
660581,"Exactly Sinem, exactly!  re: http://ff.im/3BV6n",0
289092,@HousecatHST Quite a picture you are forming you suave white boy ,0
644187,@ItsDely wut u tryna say? lol every1 shud be happy after they get out the shower ,0
153914,About to pass out! Super tired...good night twitterland! Til tomorrow ,0
280123,I figured the Lakers won via twitter orgasms. You guys are so silly. ,0
801580,@Stray_Kids How to deal with metal illness or depression? #StrayKids #StrayQuiz,1
241366,"Goodnightt.  holy shit. Its 12..  I'm old now, and I rarely go out..  &lt;333",0
527964,"My mind is still on london local time.. Can't sleep. Workout, fifa, at&amp;t, beach all day!!!  @lindsaydowdal have a great day! See you soon",0
559308,is hoping to get some R &amp; R this weekend.  we shall see. ,0
698828,@Laura_Thurston You should read Dewey ,0
801871,Learning how to forgive myself for the stagnancy that was produced from my depression.,1
802147,@LivPsy If you hear me sing you will have increased depression and anxiety.,1
800478,"In 50 days my sports depression will continue, is their no escape from this void???  https://twitter.com/brfootball/status/989062174017576960Â â¦",1
526108,@MattGLee ugh i've just been through all that.. it's the worst feeling!  don't worry something better will come up ,0
800024,It is crazy how much better you feel and how much you can achieve when you get out of depression <Emoji: Person with folded hands>,1
710541,"@hopeinhell Well, it is Melb. It is meant to be weird right? ",0
480833,@bigmadkev I forgot to give you a hug when I left yesterday.. I'm feeling bad because of this ,0
800944,@Bradleysanborn Depression is a myth,1
800909,Most Charcters: *fight some dangerous villain who will destroy the world and end it*My character: *fites depression and cupid*,1
565343,@tiadantzler U mean in a few weeks? YAY!! Can't wait to see you. Same bat time! same bat channel! lol I went Adam West/Burt Ward on ya ,0
67460,http://twitpic.com/4ead2 - New haircut!!! yay! ,0
576410,@Pinkis4gangstas I'm pretty sure they are amazing... I love the Maine.  I just found out they even existed.,0
354757,@kylieireland yay!  thanks for sharing!  are you feeling better than last night?  ,0
514563,Checking my Buzznet From 2 yrs. Withoit Checking It.. LOL ,0
516307,"@Lkmcn1 blimey - predictive text is a bugger, isn't it? ",0
463745,only 3 MORE STUPID DAYS and schools over. cant wait! ,0
124870,"Rode from Faulconbridge to Penrith at 8:00pm - 10pm today. Never riden that far down the mountains before, especially not at night. ",0
433603,@Karnatos Thanks again! ,0
306738,hopes things work out... ,0
226313,check out Ben's new video at www.whipplewords.wordpress.com  We clearly have too much time on our hands this holiday weekend ,0
759625,@Pannee ....But you already accepted the most important one from Mr C ,0
801248,"you know, my dad is the only one who has ever given me shit for how much weed i smoke. to him it's like i smoke just to smoke but i don't. i smoke to help with my anxiety and depression. it actually helps me a lot but it's like something helping me is so bad to him.",1
800000,The lack of this understanding is a small but significant part of what causes anxiety & depression to both feel so incredibly lonely. It's soooo easy to compare. It's so easy to invalidate ourselves because of that.,1
179684,"Getting ready for bed, had an interesting night. Glad to know what i do now  And for the last time, No, i do NOT text. euhh",0
341628,"AJ Colby (WKYC-TV Cleveland) is the heir to Tom Skilling. PS: Dear Cavs, You piss me off. But I still love you. Have fun in NY Lebron! ",0
298237,@AndreaGillies Take plenty of bottled water ,0
478654,I voted for you @KevinRudd I think you're awesome  too amazingly enough tho I hated the LIBS getting the stupid GST into Australia ,0
247967,boys before flowers is AWESOME. specially so yijung and cha gaeul's story. try to watch it. it's great. ,0
426455,i now love livin` this life with an inspiration. ,0
477871,@samdiazzz i'm so happy too!  can't wait till august rolls around... can you say game OVER!? its going to be a sad time for his groupies!,0
431743,"@DJFRAGG life ish , nah mean ",0
532797,Amazing Jeff  Jeff Buckley Grace Around the World EPK Video http://bit.ly/jXYjo,0
27478,@iamdiddy LOve you DIDDY   Diddy live &gt; http://bit.ly/BeN2t,0
30832,@fortheinsane I will tomorrow! my computer is off and I'm on my phone right now ,0
500717,"Wowww, is pleased about the announcement of Golden Sun DS! That AND Monkey Island?  Cooool!",0
12483,Falling asleep here. So goodnight everyone ,0
604780,Apparently the only hardware that doesn't suck is my vaccuum cleaner. I'd like to donate it to @donttrythis for a bit of a C4 treatment. ,0
496989,@2020science Lovely view. Do you get to keep rubber duckie? It s/be part of special collection along w/leopard print hotel robe. ,0
273071,#followfriday quickie! @brightondoll @adrienne_daniel @Steffisticated @drewy88 and obviously @OFFICIALGOD ,0
444580,@id10t2u I think i like Single file please ,0
313573,@ItsNeet nico is still irritating... hehe we just gotta keep calm and smooth ,0
801367,My 1st ever tweet. I want to see how far this gets I'm struggling with severe depression at the moment. To look at me you wouldn't think it. Call your friends and family as a face can hide a hidden demon inside I'm getting help but to smile hurts #depression #notsmilingoninside pic.twitter.com/2Gh0H6aViX,1
395260,@Teshonna AWWW!!!!! What a blessing!  Congratulations!!!,0
800633,I liked a @YouTube video  http://youtu.be/874AyFmUJzs?aÂ  compilation that cures depression af twice,1
725551,@arctictrend cool!!! 1000 congrats from your favorite englishman ,0
697997,one of the perks of working ridiculous hours? my coworker is a model ,0
528328,got a birthday card in the post today...belated wishes keep the months merry ,0
194155,"Is letting go of his Sigma 50mm f2.8 macro lens for canon mount, 10.5k only  getting one with a longer reach.",0
801269,"Social support, rest, ritual, food, storytelling, and touch are all common among cultural practices for #postpartum #depression. F Parks #GOLDQuotes #PPD #PPMAD #maternalhealth",1
800133,a real psychologist just said excersise and eating habits will cure depression LMAO honey I wish it was that easy,1
75938,"@elenaxoxo OW! I did that, the burn didnt go away for a month,. Feel better ",0
353029,drinking iced coffee  and eating fries w/ big mad sauce ha,0
437723,@Running5k2day especially right b4 vacation! ,0
157974,nothingg bored  x,0
232780,"overslept on the stupid comfy bus and was awake just in time by an accident phone call. Haha. In class now, all awake... ",0
489249, go to cinema and watch hannah montana!!!!!!!!!!!!!!!!!!!!!,0
801386,"Exercise lowers risk of depression at all ages, researchers find http://www.cbc.ca/news/health/exercise-depression-prevention-1.4634002Â â¦ pic.twitter.com/ggd7wpulrq",1
801302,god why do i have reverse seasonal depression i get worse when it starts getting warmer  https://twitter.com/j_conl/status/988909063227543554Â â¦,1
250604,Oh dear... And the left side of my face  Maybe sitting in the sun was't such a good idea ,0
447639,I feel bleurgh lol  there are so many reasons why the exam tomorrow will be amazing not ,0
101827,Only 5mins till my baby's back from work ,0
704320,Just fixed dinner for the family ,0
763452,wathching greys anatomy and playin guitar hero3!!!! ,0
653873,http://twitpic.com/6ti3d - this was taken Christmas o8  i use to be an Angel on the program. one pretty angel lol,0
454214,@sbdoll *big huggles* ty so much for the donation  xxx,0
464987,@AlissaDoan The truth hurts ,0
397114,"@YoungQ Hope you're not missing Va Bch, DC, Jones Bch or PNC!!! Just sayin ",0
612781,@stefaniemaqz Oh. Fuck bars. Whatever hahah thanks. Trace gets the point. ,0
800316,Stop shaping yourself around depression and anxiety and Trauma that's in the past .accept and experience you,1
42694,just updated my profile...its hard to fit it all into 140 chars  #twitter #malta,0
574448,@JustDaria right here ,0
801079,Korea is the most hypocritical country. They cry the death of someone who died of depression but they harass a woman who tried to cure her depression. I cannot. #protectparkbom1115 pic.twitter.com/q4QxKLAkn7,1
473648,@OatsyWilliams wow ha that was entertaining?  haha interesting.,0
33164,"Anyway sarah prout we all wish you the best of luck, and hope you have fun in the process.  Cheers ",0
622850,Meet n greet right now.  Love yalls hugs. (via @DonnieWahlberg) &lt;- you should get some hugs on my side of the pond ,0
476620,is going to sleep for a while..  --trish.out.  **to OUR pillowcase: i want a hug** **musicians are sooo in.  **,0
212231,@DecayingWaste happy birthday dudeee ,0
126828,"I guess that explains why I don't normally go on Sunday mornings, though. ",0
122104,Getting sick of pathetic lies. Off now to do some more designs  funfunfun.,0
801208,Depression is real bruh,1
801116,@jonnysun oh its okay?! i had a solid week of feeling 'normal' and good and positive. then i slipped back into it and now feel terrible- and in the deepness of the depression. you swear you'll carry on feeling good and you won't slip back into it. and then you do and you hate urself 4 it,1
800608,Kya Meri tweets se AP ko depression hota hai only becoz I every time share Quran e Pak ayat and hadees What u wantTell me openU can not change me I m MuslimI was Muslim& I will be MuslimIn Sha Allah,1
800787,"@OsasCruz @The_HauteNurse @DrOlufunmilayo @Healthertainer @Deekachy_md @EmiNiTybaba @trending_medic @lou_whiz @ani_nomso @JosephineAvid Jonathan LP, Andrew LF (2016) Depression in children and adolescents. University of Kansas, Clinical Child Psychology Program.",1
801096,Depression is such a villainous state,1
628696,@RosasYummyYums Ok...got it now ,0
648600,@YoungQ  My hands up here!! I love it too ,0
123877,"@mbolden LOL, yeah that Tweet got cut off. Premature Tweets happen to the best of us ",0
306717,@Yummy411 not a problem  love your display pic,0
800318,"Hi there <Emoji: Waving hand sign (medium dark skin tone)><Emoji: Waving hand sign (medium dark skin tone)><Emoji: Waving hand sign (medium dark skin tone)>, my name is Yasmin. Are you struggling with disappointment, depression, suicidal thoughts, anger, or do you feel lost and left behind in life? I have also been in situations in which I needed someone to talk to. You can definitely talk to me. DM me!",1
86770,I gives a #pughug to @EmmytheCat @henryandfriends @Fergusthedog pass it on to three more ! Pughug is a free hug for anyone  #pawpawty,0
583480,Drivin in the valley is easy at 3am ,0
649903,@jordanknight too early for cheerios!  still sleepy time ,0
800588,I thought theses day mental health matters so when a 17 year old calls the docs to get a call back and says it's about depression only to be told manage it by the receptionist and there's worst people out there really,1
245913,@aySkillsz  aw im wonder woman now...i do have boi shorts wit stars on it lol,0
224195,@DavidJGarcia Sure thing! And I hope you like them. ,0
800271,"Has anyone stopped to think Kanye might be bipolar? Racing thoughts, so my energy he's taking on all these albums (during mania), followed by a deep depression.",1
802121,"Depression,anxiety and panic attacks are not the signs of weakness....",1
496315,@ColorblindFish I'd buy it ,0
624983,"I wish I had more virtual memory for my myspace page, please Sir can I have some more    http://www.myspace.com/38pr",0
629289,had a very hard day hope 2morrow would be okay ,0
293604,"Had beers at venue with the guys, waiting for soundcheck ",0
403906,eating! yum! ,0
179791,@ajuonline They'd open their mouths and say &quot;Glub!&quot;  ,0
800799,Hmm...did you know 350+ million people suffer from #depression globally? how does it help by just winning  http://ms.world/Â Universe when theres no purpose to use your stardom for a good cause or for the betterment of the society! @deepikapadukone https://twitter.com/rahul_latchman/status/989130098421870593Â â¦,1
800280,@witxhcraft__ aye my depression was that bad i couldn't improve it through counselling so i had to start taking fluoxetine (which to my relief has worked wonders and i'm a much better person for it),1
800010,"being pan, having ghey friends, leaning to the leftist side of politics, being medicated for depression, showin my face without makeup.......do yall think itll do",1
654395,"@souljaboytellem you the man Dre!!! the swag flu is off the chain for real! Killin it man, my number 1 rapper right now no doubt. ",0
266588,How I make a Living doing nothing  http://bit.ly/ZRZMB,0
800029,Feel so empty.. Worthless.. Failure.. Hopeless.. Unwanted.. A joke.. Fuck up.. Embarrassment.. #depression #borderlinepersonality #mentalillness #bipolar #anxiety,1
801522,my name is katy. i'm diagnosed with chronic depression and panic disorder. my anxiety gets so bad that i get panic attacks all. the. time. panic attacks DO NOT equal anxiety attacks. panic attacks leave you exhausted.  https://twitter.com/writualz/status/989147614548496386Â â¦,1
542683,"@jgreenkee88 Funny, I was just looking at that the other day. Thanks for the reminder. ",0
800980,I added a video to a @YouTube playlist  http://youtu.be/7luYt6eanbA?aÂ  Her last words (depression based),1
802286,girlllll its that type of depression that you swear the pain is physical. aint nothing wrong my brain just thought it would be nice to wreak havoc every once in a while,1
95428,@CHRIS_Daughtry When's the new Album coming out in Canada? ,0
554066,#ff @LessyAngel cause she is a great singer. American idol. ,0
32050,@gourmeted i didn't make cos I was one mango short but I was to use fresh mangoes. They're in season ,0
76777,@MirandaBuzz Well I'm going to go to bed now and try to sleep this sickness off. Good night. ,0
509694,@prateekgupta good morning sirjee how r u today??? ,0
365183,@Jessicaveronica its fine be inapropriate we dont care ,0
572964,"@thebossyyankee Definitely, let's plan something. The show is gonna be up for a while. ",0
801111,Worst thing about depression is forgetting to eat and then losing weight and getting migraines.,1
31434,"@jackfaulkner Ah, nevermind, it's the thought that counts.  (Also quite predictable)",0
467549,@DavidArchie never knew &quot;Up's&quot; balloon salesman Carl Fredricksen is alredy 78-year-old! hahaha     ,0
746529,@daonde pooo a gente tem q viver offline tbm nÃ©? ficar online no feriadao inteiro complica ,0
75272,hellogoodbye will be walking-distance from my house in exactly 8 hours!  too bad I cant go.,0
277159,"@StacyJMT Thanks, today is the first day I can type without tons of error correction during and after due to distraction ",0
220773,Bonjour twitters and twitteretts tgif ,0
801232,"How has God been speaking to you through the #Unmentionables series? If you are struggling with #depression, #anxiety, #addiction, or have been abused; there is support for you and healing through Jesus! Visit  http://www.hcbc.com/care-support/Â  to navigate your pathway to freedom in Christ. pic.twitter.com/Z0UMA4rrpc",1
555807,@jenalfano where is the link? I dont see it. ,0
528612,@misskittymarie it works for all cooking shows...  and as far as the time frame... well...  i didn't have tylenol  for my headache.  ,0
733732,Crap! Running late to school for press conference! Shoulda slept earlier like @DinoKington! Good morning Monday ,0
300157,i got a wii  *Happigasm*,0
584955,Listening to Nas &quot;It ain't hard to tell&quot; makes me wish I had a time machine to go back and visit carefree days!  @MsVLC could come along ,0
101475,@ksidney wolverine was GREAT!!!  a must see ,0
439561,@JZ greed ,0
338226,http://twitpic.com/6b26n - I got these in the mail today ,0
194192,hello guys today I'm very happy ,0
756680,I give free orgasms. ,0
802089,I like how they incorporated manic depression here :( Aaaaaah  https://twitter.com/officialQUEST/status/988747084584042497Â â¦,1
800041,"@ayanatheoracle @smallkewlhuman I'm glad you think that by quoting or telling me about someone doing research is going to be best for me. DEPRESSION IS DIFFERENT FOR EVERYONE. I don't know how hard that is to grasp. Just because  YOU THINK someone should handle depression your way, will not always work for them",1
151371,"@HayleyNewland Morning Hayley.... green tea and toast, I would sit outside in the sun, but it aint 'that' warm.... lol ",0
672379,says pimple still hurts. but it's better thanks to @jackieuy's tip  http://plurk.com/p/z4fwz,0
220306,@kuttyedathi aw.. that's sad.. enjoy the working long weekend then.. ,0
613517,@RyanStar All my friends already follow you! I guess this is incentive to go out and find more friends ,0
451222,OMG! It's OFFICIAL!!!!! ,0
194570,"@garth ah yes, the robotics one with Richard Prior.... ",0
423267,@Eyglo We've got to make the most of it before the weather changes. At least we do here in Glasgow lol ,0
800073,@yoonietans I really don't want you to do this & I don't even know you... but I want you to know even tho I don't know you my Heart is Breaking for you...please DM me I'll try my best to help you. I've had severe depression since I was 23 & that was many years ago.. I'll gladly help if I can,1
648181,just saw hangover funniest movie i have seen in awhile! highly recommened ,0
218532,OMG Heavy Rain gameplay footage/screenshots  *sigh* makes me wish I had a PS3.,0
515303,@rollo11 We have to agree with that... LOL ,0
250695,@YanceySlide the CWG got a half a shout out tho ,0
1889,@blueaero ooo it's fantasy?  i like fantasy novels   will check it out,0
675641,"@pleasefindthis well then on behalf of everyone, thank you. I look forward to reading your posts every time there's a new one ",0
283797,At destins. Shelbie makes me smile  see lol,0
659417,@musgravejw The Prohibitionists are tasty. Thanks for (finally) posting links ,0
329762,so happy ,0
800100,lol I am so nervous and I 100% know that I'm gonna be rejected but just reading those words is gonna give me some good ol depression,1
88472,"@mileycyrus you have changed my life, thankyou i love you so much, God Bless, your my hero ",0
316237,@Naimahkinz why thank you darling ,0
144452,"@Download2009 Brilliant, brilliant and brilliant!!! ",0
351574,#Glee is definitely my new favorite show...thank you @aaalisson for telling me to watch it ,0
276769,@genejm29 Thanks! You're a *star*! ,0
103182,iPhone Nano and iPhone Shuffle http://tinyurl.com/dc4jbk. No surprises if this really happens ,0
18285,is going outside ,0
640002,@TiffanySchmidt hehe Blame away  New WIP ftw!,0
800738,"I see Kish talking bout depression and I wanted to cry, I'm literally working hard so that I don't have to see people do that",1
494540,"@tommcfly we don't eat frogs...that's chinese one I guess! fair enough, we have lovely noodles like wagamamas ",0
270923,@sweepstakesgirl Thanks for the #followfriday mention ,0
468309,"@JonathanRKnight no, i take that back. you just totally made my year. thank you! ",0
349227,"Just went through nearly a thousand emails, time for a break! ",0
127308,@Linz__marie lol...well its not that bad of surgery ,0
800811,"@Faith_Mariex It's almost become cool to have anxiety or depression. Like, mental illness isn't cool. It's absolutely terrible. The terms are so over used it's disgusting.",1
801155,Working on the Electronic Press Kit for THE BATEMAN LECTURES ON DEPRESSION today. Here's what I have so far. https://docs.google.com/document/d/1rvipupZha2D9_qakucfUyUi3rn00lsh95_IR5g7tS_w/edit?usp=sharingÂ â¦#indiefilm,1
437651,Photo: havent-got-a-prayer: Me too  http://tumblr.com/x1k1x963y,0
800673,"I wrote a piece for @kenyon_isabelle 's blog called The Benefits of Writing to your Mental Health, which you can read here  https://www.flyonthewallpoetry.co.uk/single-post/2018/04/10/The-benefits-of-writing-to-your-mental-healthÂ â¦ I mentioned in the piece a story I wrote to help me through my depression & share some of it on my blog here https://23poetryhub.wordpress.com/2018/04/24/449/Â ",1
791274,"Happy Birthday, Ate Judy! Boardmates' Dinner downstairs ",0
802081,it's so unfair that we have to worry about bom. a girl who was brave enough to treat her depression and could be such a great example to other people. she was taking a huge step and got pulled back down by ignorant assholes. bom deserves so much better :( #ë°ë´ì ë°ë´ë²ë ¤ëì¸ì,1
282566,"@BekahIsSpankin lol, just nick please! ",0
800600,"@BWH85 Yes it will, because nobody is going to spend $800bn a year digging and re-filling holes, lol. This is the same kind of economic tool that was used in the depression that worked well.",1
241024,At Al's w/ Jb and Chelsea ,0
783296,"Seoul, Korea. Boarding in 5 minutes.  You can follow me on #HoUKY and @ http://ho.posterous.com/  See you when in @ the temple. 5 hrs.",0
127466,@amyjackson10 Thanks hun....its one of my favs  xxxx,0
800928,"@Jacob_Rees_Mogg If also an act of self harm brought by the depression of 6 years of Tory austerity, but an act of self help can get us out of this brexit madness",1
802298,"And I guess, I just have to make sacrifices if I want to achieve my dreams. My family is very supportive at least (it's just, I can't stand living with them, as I need my own space and freedom; I feel trapped here). I just hope I can work through the stress and depression.",1
596702,Everyone follow @madierox coz she's awesome town. ,0
758166,u hsve to meet me bow wow cos am like the girl u like ,0
802200,just got hit with that late night depression <Emoji: Upside-down face>,1
388025,"L and I had a great time rowing on the Avon at Bath and she has learnt to row! Now cooking dinner, about to watch House  Feel knackered.",0
729521,Glad to be at work.  There's no yard work or house cleaning here!  Just a bunch ;of whiney patients! ,0
734053,"@cc_chapman Yeah - I've seen a few 2.8 problems... We're working through his lemons, though. ",0
416879,"@tommcfly hey, just wanted to ask which songs you're goin to cover the next time? ",0
800894,"@TESOnline Soooooo I hate to be upfront about it, but it's my birthdayyyyy, any chance of you putting the unicorn in the crown store for a day just to celebrate it? I'm I'm in day 6 of depression realizing I missed my chance to get one <Emoji: Loudly crying face>",1
317668,@itszikki lOl you would.. how you get that job again? ,0
45560,@redheadlori @pcjbfan Finally broke down and got tix yesterday...So I'll be seein' ya's in Tampa fo sho! Can't wait til August!!! ,0
23856,"@starpadilla lol so, I don't really understand Twitter quite yet! But I JUST got your reply to Chipotle. And thats cool ",0
439257,home from my interview... it went well    we'll just have to see where it goes from here!,0
796689,Searching how to know my self! and ... how to find a good girlfriend ,0
637396,They have the best soundtrack for these freakshows ,0
571844,@dougiemcfly Was amazing! and you wore OUR shirts  thanks so much!,0
783562,@sarah_crisman  me too usually ,0
801240,Talking about diet and depression with Mikhaila Peterson. This was such an eye opening interview that you should definitely watch. She has an incredible story and I admire her for sharing it with the world.  https://www.facebook.com/scottstemarie1/videos/2057030744550844/Â â¦,1
342005,is hungry. watching tv with mommy in her room! ,0
577823,trying to get higher paw points in pet society ,0
585657,"is going to go get his hair cut, before catching a train down to Peterborough for the day ",0
610086,"@TaylaMcCloud k called, it was niiiiiiiiice ",0
743519,Mmm my office smells like chocolate ,0
801496,Handmaids Tale tonight! Going <Emoji: Airplane departure><Emoji: Airplane> depression,1
800366,11 Symptoms of Depression in Men and How They Differ from Those in Women  https://ift.tt/2HuMCSYÂ  via http://www.learning-mind.comÂ ,1
801629,"It's always the people who don't deal with anxiety & depression, speaking on ANXIETY & DEPRESSION. STFU ! <Emoji: Unamused face>",1
358742,"listening to Jack Johnson. aaah, sometimes rainy days just feel so relaxing ",0
786563,"@ashleytisdale you should come to auckland, new zealand!  you rock ",0
90600,finally home &amp;&amp; out the rain; gloomy day out guess I'll jus sit home &amp;&amp; watch movies &amp;&amp; eat popcorn all dayy ,0
515026,"@scrapchick yes, he actually has been giving some lovely foot rubs lately. ",0
315252,Officially made a profit yesterday!!! A whole $1.15 ,0
411984,"@DiscoverTeris @muppetaphrodite Thanks to the both of you, I appreciate that very much. ",0
269447,my doctor who poster arrived in the mail today  http://tinyurl.com/ox3ro6,0
543723,"@007peter I'll try and take some pictures when I bring out the camera, for the first time. ",0
162638,"@ahosgood nothing major, just a portfolio design with some nifty custom jQuery (sliders and such-like) that I hope to sell on ThemeForest ",0
6496,@nicharry Tell her Simon &quot;who used to be from Tuks FM&quot; says Hi ,0
374633,"@msmithpds thanks... easy, but the kind of thing you could spend hours figuring out ",0
651084,@danrua Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,0
449730,@mazvita @beelku @tamolam come on ... you have to admit ... its a little bit funny ,0
348954,I'm so hungry. Am waiting for Crystal to come back from Railmall!  My BCM!,0
595882,Surgery on arms was a success and will continue PT to refine more range of motion.   Thanks for all prayers and fingers being crossed.,0
106466,@zaccolley of course it is   http://is.gd/kqSK,0
8174,@adamSEO  it couldn't have come at a better time,0
676694,It's my one year wedding anniversary today...the time sure has flown ,0
253803,"MAY 30, 2009. 1:02am.  http://plurk.com/p/x21gd",0
802278,Depression's such a villainous state,1
801586,i think i'm fallin into a state of depression......,1
800826,Black children drown in depression and cannot even talk to their families...,1
57579,Had a great early morning workout!! Getting ready for work ,0
802259,"#News #Story #Article  https://ift.tt/2qYemo7Â  #Exercise can prevent depression, no matter your age or gender",1
481373,yay english exam is over ,0
800611,"Me:  I have good friends, school is going well and I'm feeling really good.Depression:  pic.twitter.com/vXJkLynlDV",1
15420,Backgammon then a birthday meal for a friend later on ,0
801011,I watched the Jurassic Park Trilogy and now I am nostalgic and optimistic too. Come at me @ depression.,1
348108,I had a great day with my family.  Now I'm going to sleep. ~Kel,0
151918,The real Cesar Millan (Dog Whisperer) is on Twitter @cesarmillan ollow Cesar - The real Dog Whisperer Twitter account (follow us too) ,0
510994,@LamaLamaDuck Kehe now i can stalk YOU!   wicked...lol,0
777867,@saranich I know u will like twitter. Welcome to the darkside ,0
180837,"Find more innovative sub heavy, half time, bassweight, electro step-tech on....... www.dbpoint.co.uk !!    Let me know what u think ?",0
736185,"okay that idea didnt work, back to the shirt design ",0
256041,I got a new Tattoo yesterday it is a mama lion and her 3 cubs I love it represents and my kids soooooooooooooo cute    I am so happy,0
759506,@HayleeLovesK2 omg im watching ice princess too  lmao i lurvvee disney 2!! lmao were destined to be sisters. and yes Niley equals luv,0
800270,bruh i just spoke to my advisor and i have Depression,1
121864,Happy Mothers Day! ,0
504208,on my way to boracay in a few minutes ,0
384176,Had a great day with the family ,0
802250,@HertzeUlla @M47Jakeman @VijayShadean to the reason I do not speak of this I speak of anything else that the sisters love each other and when you love only a strong depression or other can lead to harm to those you love ... I'm not giving reason ... but maybe Italy condemns a lot even if amanda has been cleared and,1
396419,"@ikelovegreen welcome to our world, where the baddest bitch$$ roam ",0
665491,@wynicole well. its just showing in america so its always late here ,0
711476,@Royce_Hunt Hi. They are doing the Eurotunnel/ coach thing ,0
547937,"my big sis, bro-in-law and nieces are leaving for NYC today...YAY!!! time for an EPIC house cleaning ",0
598032,@kaaate18. So i log onto Demand John Mayer in Newcastle. &amp; ive already demanded it... HMM ,0
801894,@heylandsberg @sadTOsportsfan Everyday presents a new challenge. I'm doing my best to make sure the world knows... It's ok to have depression and it's not ok to put other people down #love #peace #chainlink<Emoji: Link symbol> #supportmentalhealth,1
78389,@mambaMVP24 lmao I told him that me and my Laker army on myspace are going to jump him. ,0
802210,Writing a paper about depression while my Spotify is playing feelsie music really made me hella triggered,1
